date,M15,A15,N15,F16,M16,A16,N16,F17,M17,A17,N17,F18,M18,A18,N18,F19,M19,A19,N19,F20,M20,A20,N20,F21,M21,A21,N21,F22,M22,A22,N22,F23,M23,A23,N23,F24,M24,A24,N24,F25,M25,A25,N25,F26,M26
1999-12-31,0.744427006850664,0.744427002075725,0.743372476087607,0.743420648695387,0.743372426124961,0.739925845092267,0.73991038858978,0.739910388450088,0.739910388450088,0.739910388450088,0.826193559074367,0.826193559074367,0.826193559074367,0.795531403673083,0.795531403673083,0.795536178241502,0.795536178241502,0.795536178241502,0.788825321050841,0.788825321050841,0.788825321050841,0.788825321050841,0.716534820227034,0.716572745633543,0.716572745633543,0.716572745633543,0.752285460486107,0.752285460486107,0.752285460486107,0.752285460486107,0.746989099025448,0.746989099025448,0.746989099025448,0.747071483249101,0.755287148809226,0.755287148809226,0.755287148809226,0.755287148809226,0.628879165488197,0.628879165488197,0.628879165488197,0.628879165488197,0.610248790647458,0.610226815215506,0.610226815215506
2000-03-31,0.747089045506771,0.74708904094125,0.745514872405733,0.745542417274608,0.745514828954619,0.740254636480412,0.740244752774162,0.740244752632435,0.740244752632435,0.740244752632435,0.830530001347455,0.830530001347455,0.830530001347455,0.803741647945389,0.803741647945389,0.803744646844839,0.803744646844839,0.803744646844839,0.797608546904428,0.797608546904428,0.797608546904428,0.797608546904428,0.725578810676274,0.725525687686104,0.725525687686104,0.725525687686104,0.75808595119518,0.75808595119518,0.75808595119518,0.75808595119518,0.754068268345318,0.754068268345318,0.754068268345318,0.754027203794188,0.76146870091038,0.76146870091038,0.762586430794857,0.762586430794857,0.634964236541724,0.634964236541724,0.634964236541724,0.634964236541724,0.617387073078268,0.617414482169963,0.617414482169963
2000-06-30,0.757833465382789,0.757833460853434,0.757727245636984,0.757753275369742,0.757727210240301,0.755414549488207,0.755405461390131,0.755405461246033,0.755405461246033,0.755405461246033,0.841932554754896,0.841932554754896,0.841932554754896,0.814359854233955,0.814359854233955,0.81436556175447,0.81436556175447,0.81436556175447,0.807522378665486,0.807522378665486,0.807522378665486,0.807522378665486,0.732504521507963,0.732482295668018,0.732482295668018,0.732482295668018,0.768448732256402,0.768448732256402,0.768448732256402,0.768448732256402,0.764778534448363,0.764778534448363,0.764778534448363,0.764746123175473,0.767602350026383,0.767602350026383,0.763284505020474,0.763284505020474,0.635484258498592,0.635484258498592,0.635484258498592,0.635484258498592,0.619473433579843,0.619473433579843,0.619473433579843
2000-09-30,0.766647159472693,0.766647155007798,0.767259036354677,0.767311402007145,0.767259004114744,0.762443341872153,0.762425780297751,0.762425780152638,0.762425780152638,0.762425780152638,0.855200194858115,0.855200194858115,0.855200194858115,0.824352579426241,0.824352579426241,0.824353657348563,0.824353657348563,0.824353657348563,0.815754046897509,0.815754046897509,0.815754046897509,0.815754046897509,0.740639154591753,0.74066858381903,0.74066858381903,0.74066858381903,0.780189263744591,0.780189263744591,0.780189263744591,0.780189263744591,0.776789489206954,0.776789489206954,0.776789489206954,0.776813718430321,0.777505246993291,0.777505246993291,0.779659843464156,0.779659843464156,0.649161700713381,0.649161700713381,0.649161700713381,0.649161700713381,0.632442768225539,0.632432055749341,0.632432055749341
2000-12-31,0.76846733685921,0.768467332377604,0.77029442525564,0.770355262364323,0.77029438086849,0.765173879950338,0.765150558799802,0.765150558655402,0.765150558655402,0.765150558655402,0.857158374421409,0.857158374421409,0.857158374421409,0.82442059594349,0.82442059594349,0.824423341546025,0.824423341546025,0.824423341546025,0.815280137707974,0.815280137707974,0.815280137707974,0.815280137707974,0.740025796953493,0.740068726206788,0.740068726206788,0.740068726206788,0.779319205116361,0.779319205116361,0.779319205116361,0.779319205116361,0.777165898569641,0.777165898569641,0.777165898569641,0.777213119265588,0.77749108644293,0.77749108644293,0.778523555992715,0.778523555992715,0.648403520874516,0.648403520874516,0.648403520874516,0.648403520874516,0.631700482974948,0.631684903961443,0.631684903961443
2001-03-31,0.768778318989365,0.768778314464391,0.770248210886563,0.770335156193756,0.770248164969937,0.764892254831144,0.764862295074747,0.764862294934486,0.764862294934486,0.764862294934486,0.856017456630757,0.856017456630757,0.856017456630757,0.826685030402347,0.826685030402347,0.826686973199623,0.826686973199623,0.826686973199623,0.817427057538746,0.817427057538746,0.817427057538746,0.817427057538746,0.742471559691311,0.742499695803145,0.742499695803145,0.742499695803145,0.778666202596163,0.778666202596163,0.778666202596163,0.778666202596163,0.776404601589619,0.776404601589619,0.776404601589619,0.776443182969467,0.778409686067623,0.779405120332013,0.779420637572193,0.779420637572193,0.649096458155756,0.649096458155756,0.649096458155756,0.649096458155756,0.631979690524606,0.631974585324718,0.631974585324718
2001-06-30,0.769010682568612,0.769010677976712,0.770582132029451,0.770671309560579,0.770582086489961,0.767790294785986,0.767755749381498,0.76775574925054,0.76775574925054,0.76775574925054,0.854530884874487,0.854530884874487,0.854530884874487,0.827892357423704,0.827892357423704,0.827894351585745,0.827894351585745,0.827894351585745,0.81874366916363,0.81874366916363,0.81874366916363,0.81874366916363,0.743294021625988,0.743279940434803,0.743279940434803,0.743279940434803,0.776694550783453,0.776694550783453,0.776694550783453,0.776694550783453,0.773337546402568,0.773337546402568,0.773337546402568,0.773345205354027,0.773110813796015,0.774103789230519,0.77409610264638,0.77409610264638,0.644656055642767,0.644656055642767,0.644656055642767,0.644656055642767,0.628009150397817,0.628004098360819,0.628004098360819
2001-09-30,0.755931128240714,0.755931123795538,0.757383467256327,0.757496381992595,0.757383412061688,0.752405490708464,0.75236516565299,0.752365165528722,0.752365165528722,0.752365165528722,0.839384049057218,0.839384049057218,0.839384049057218,0.811162917581942,0.811162917581942,0.811164297712204,0.811164297712204,0.811164297712204,0.801936890583441,0.801936890583441,0.801936890583441,0.801936890583441,0.728426763558141,0.728412671657605,0.728412671657605,0.728412671657605,0.762677878563689,0.762677878563689,0.762677878563689,0.762677878563689,0.757063623868598,0.757063623868598,0.757063623868598,0.757040858707957,0.764106052313913,0.76309472804376,0.763087010759618,0.763087010759618,0.635526590855903,0.635526590855903,0.635526590855903,0.635526590855903,0.620698141850083,0.620703239421463,0.620703239421463
2001-12-31,0.741975489380158,0.741975485162224,0.744261120745165,0.744391974694447,0.744261061108351,0.739833878510931,0.739789052434438,0.739789052316464,0.739789052316464,0.739789052316464,0.825839158361693,0.825839158361693,0.825839158361693,0.795653202921107,0.795653202921107,0.795654812166899,0.795654812166899,0.795654812166899,0.784398390646824,0.784398390646824,0.784398390646824,0.784398390646824,0.713597654536336,0.713597654536336,0.713597654536336,0.713597654536336,0.746893098068056,0.746893098068056,0.746893098068056,0.746893098068056,0.743452170346811,0.743452170346811,0.743452170346811,0.743429672813349,0.753707559089185,0.752688098559118,0.752688098559118,0.752688098559118,0.626827327130614,0.626827327130614,0.626827327130614,0.626827327130614,0.613988481834514,0.613993587472482,0.613993587472482
2002-03-31,0.741459103106052,0.741459099044653,0.742924178356812,0.743099160566886,0.742924114874871,0.73721657419853,0.737156664201589,0.737156664082967,0.737156664082967,0.737156664082967,0.826637253524997,0.826637253524997,0.826637253524997,0.796043751391809,0.796043751391809,0.796044543991222,0.796044543991222,0.796044543991222,0.782456743708357,0.782456743708357,0.782456743708357,0.782456743708357,0.711017672952777,0.710990834252515,0.710990834252515,0.710990834252515,0.745257367215946,0.745257367215946,0.745257367215946,0.745257367215946,0.743435783669153,0.743435783669153,0.743435783669153,0.743384621715814,0.750010459639084,0.750010459639084,0.750025386517721,0.750025386517721,0.624762843252037,0.624762843252037,0.624762843252037,0.624762843252037,0.611935343200295,0.611930382981084,0.611930382981084
2002-06-30,0.743743473351989,0.743743469410636,0.746612698285928,0.746821099821725,0.746612636796458,0.742940020071755,0.74286346881551,0.742863468704703,0.742863468704703,0.742863468704703,0.828915593348562,0.828915593348562,0.828915593348562,0.800411299198553,0.800411299198553,0.800412799085641,0.800412799085641,0.800412799085641,0.789286801051867,0.789286801051867,0.789286801051867,0.789286801051867,0.716693341797764,0.716726187852879,0.716726187852879,0.716726187852879,0.746171937926788,0.746171937926788,0.746171937926788,0.746171937926788,0.74494908375043,0.74494908375043,0.74494908375043,0.744956206129926,0.752654061428245,0.752654061428245,0.75263952351152,0.75263952351152,0.627064189716561,0.627064189716561,0.627064189716561,0.627064189716561,0.6139262360805,0.613921398229559,0.627322946398773
2002-09-30,0.736672064759432,0.736672060983459,0.740022713531328,0.740158707801036,0.740022653600552,0.736614486384327,0.73656204971961,0.736562049613786,0.736562049613786,0.736562049613786,0.819904803376591,0.819904803376591,0.819904803376591,0.788975717258108,0.788975717258108,0.788978525662019,0.788978525662019,0.788978525662019,0.781419219149356,0.781419219149356,0.781419219149356,0.781419219149356,0.708794178997279,0.708820116069451,0.708820116069451,0.708820116069451,0.7392521346742,0.7392521346742,0.7392521346742,0.7392521346742,0.735707012891271,0.735707012891271,0.735707012891271,0.735741923146704,0.750155506166746,0.750155506166746,0.750155506166746,0.750155506166746,0.624800560120114,0.624800560120114,0.624800560120114,0.624800560120114,0.611407134505236,0.611407134505236,0.626667921817794
2002-12-31,0.735777907560812,0.735777903881739,0.737532185652162,0.737659362074039,0.737532126433501,0.733108105641109,0.733062160043354,0.733062159936895,0.733062159936895,0.733062159936895,0.819480958416842,0.819480958416842,0.819480958416842,0.784176438148774,0.784176438148774,0.784178457324128,0.784178457324128,0.784178457324128,0.77961537538091,0.77961537538091,0.77961537538091,0.77961537538091,0.706862281404758,0.706829891230793,0.706829891230793,0.706829891230793,0.735371682065044,0.735371682065044,0.735371682065044,0.735371682065044,0.733172572067222,0.733172572067222,0.733172572067222,0.733179504491399,0.74797853098426,0.74797853098426,0.74797853098426,0.74797853098426,0.622778219275889,0.622778219275889,0.622778219275889,0.622778219275889,0.61028716844078,0.610296757326149,0.62607176712946
2003-03-31,0.743309516481858,0.743309512850313,0.745870529268003,0.746020328944446,0.74587046847078,0.741414254456405,0.741363796399609,0.741363796289557,0.741363796289557,0.741363796289557,0.828824622791331,0.828824622791331,0.828824622791331,0.795235440798362,0.795235440798362,0.795237211448826,0.795237211448826,0.795237211448826,0.792287002137317,0.792287002137317,0.792287002137317,0.792287002137317,0.718063683230722,0.718044146213392,0.718044146213392,0.718044146213392,0.744259772728223,0.744259772728223,0.744259772728223,0.744259772728223,0.742010000136982,0.742010000136982,0.742010000136982,0.742010000136982,0.76113179198911,0.763051006765234,0.763051006765234,0.763051006765234,0.635440614123919,0.635440614123919,0.635440614123919,0.635440614123919,0.620416479515158,0.620416479515158,0.636517609971904
2003-06-30,0.739698417848482,0.739698414364566,0.744704196596427,0.744749641091895,0.744704137682421,0.742677984596704,0.742661082416414,0.742661082300949,0.742661082300949,0.742661082300949,0.828982289822962,0.828982289822962,0.828982289822962,0.79409690799194,0.79409690799194,0.794097867532477,0.794097867532477,0.794097867532477,0.789711176426978,0.789711176426978,0.789711176426978,0.789711176426978,0.716791323753121,0.716759447608207,0.716759447608207,0.716759447608207,0.743197744630387,0.743197744630387,0.743197744630387,0.743197744630387,0.74032864154195,0.74032864154195,0.74032864154195,0.7403081661613,0.75829920985494,0.75829920985494,0.75829920985494,0.75829920985494,0.631247218029307,0.631247218029307,0.631247218029307,0.631247218029307,0.618288136432749,0.618302431531399,0.63320748380538
2003-09-30,0.744845320634045,0.744845317205902,0.749439191212061,0.7494676700367,0.749439128453917,0.745002488982976,0.744991682214944,0.744991682093918,0.744991682093918,0.744991682093918,0.833387229655894,0.833387229655894,0.833387229655894,0.796954709477615,0.796954709477615,0.796955851511081,0.796955851511081,0.796955851511081,0.794748286772829,0.794748286772829,0.794748286772829,0.794748286772829,0.721764820520458,0.721771200087446,0.721771200087446,0.721771200087446,0.748617240078483,0.748617240078483,0.748617240078483,0.748617240078483,0.745414302089665,0.745414302089665,0.745414302089665,0.745414302089665,0.763149599527587,0.763149599527587,0.763149599527587,0.763149599527587,0.635211389970494,0.635211389970494,0.635211389970494,0.635211389970494,0.61991924669953,0.619928649709073,0.630008719639464
2003-12-31,0.740788483434298,0.74078848013375,0.745811044835951,0.745839251732937,0.745810975104166,0.740772976493285,0.740762442925209,0.740762442799503,0.740762442799503,0.740762442799503,0.828500091320576,0.828500091320576,0.828500091320576,0.788164662348943,0.788164662348943,0.788166700659486,0.788166700659486,0.788166700659486,0.786189732248793,0.786189732248793,0.786189732248793,0.786189732248793,0.714262318369428,0.714305475842829,0.714305475842829,0.714305475842829,0.740404666966931,0.740404666966931,0.740404666966931,0.740404666966931,0.740620503759964,0.740620503759964,0.740620503759964,0.74064021650198,0.759161899372535,0.757347935788934,0.757347935788934,0.757347935788934,0.6305093656029,0.6305093656029,0.6305093656029,0.6305093656029,0.614894520592409,0.614871882617204,0.626046658254407
