"vintage_sheet","vintage_date","date","forecast_horizon","food_at","services","core_gds","food_at_qoq_fc","services_qoq_fc","core_gds_qoq_fc","food_at_yoy","services_yoy","core_gds_yoy","energy_yoy","MPR_cpi","c_f","c_s","c_e","c_cg","encont_f","cpi_bottom_up","cpi_resid","c_cg_r"
"M23",2023 Q2,2026 Q1,11,144.465953760191,140.391703456655,121.209930080787,1.10689485710101,0.999081464044656,-0.0921618439756416,3.83483765225838,3.85208174363978,-0.444975446117279,1.25621259115762,1.06047198991615,0.561428924589307,1.99589144049366,0.0732932211460551,-0.123311565962991,-0.42689472299395,2.00711407612602,-0.946642086209879,-1.06995365217287
"M23",2023 Q2,2026 Q2,12,146.067856405805,141.925893628935,121.109600085527,1.10884440514829,1.09279261844264,-0.0827737423766372,4.32892996872623,4.0091630141629,-0.402797343897898,7.80967285182115,1.15008518232917,0.63536094754692,2.07821620049737,0.455701439609331,-0.111378138036958,-0.35225357060345,2.24994543940388,-1.09986025707471,-1.21123839511167
"A23",2023 Q3,2023 Q3,0,135.730862495235,130.542848765063,122.817459819058,1.6770148870421,1.60993250280188,1.62440635347933,12.021384652017,6.82512504389745,6.59985330660584,-3.43193522548599,6.71788257958674,1.93544292897474,3.18050827045621,-0.274554818038879,1.93375701883551,-0.259134,6.79057421826646,-0.0726916386797196,1.86106538015579
"A23",2023 Q3,2023 Q4,1,138.277700916147,132.234247554413,124.220156134156,1.87638859290471,1.29566560355471,1.14209845828472,10.3926829563289,6.15999330308039,6.32615545188546,-18.1603615939704,4.8088157225294,1.67322195596895,2.87055687923546,-1.45282892751763,1.85356354740244,-1.496866,4.90047638260685,-0.0916606600774479,1.76190288732499
"A23",2023 Q3,2024 Q1,2,139.272752870213,133.648223667592,125.224121557157,0.719604063036119,1.06929644878686,0.808214587909937,7.95131861438181,6.00295082765179,5.50745011566915,-15.1533177129671,4.21230977431737,1.20750447263702,2.94418705299564,-1.07873539157188,1.57784664031508,-0.942701,4.78683716594775,-0.574527391630378,1.00331924868471
"A23",2023 Q3,2024 Q2,3,140.155148313026,134.900841690197,125.949754834776,0.633573634919945,0.937250034628626,0.579467652554834,4.87071210060162,4.88095918932778,4.12974100479477,-17.6096195055291,3.21413693000601,0.741789970073224,2.39207902715068,-1.26350252625537,1.18056699617018,-0.525748,3.78868799339408,-0.574551063388076,0.606015932782104
"A23",2023 Q3,2024 Q3,4,140.741077416142,136.091408527945,126.401676440797,0.418057495688512,0.88254959926937,0.35881102477235,3.62478990926567,4.16252655952647,2.87655580625499,-14.3293743857223,2.74458207251715,0.552041004021524,2.03998683389366,-1.02814264273764,0.82231957005621,0.178786,3.59313340797139,-0.848551335454238,-0.0262317653980286
"A23",2023 Q3,2024 Q4,5,141.597824261872,137.302148389447,126.694091095442,0.608739723653789,0.889651943938496,0.231337639562089,2.37268271375148,3.76090075375366,1.97200052191633,-8.55669617634991,2.44959338886233,0.361350086573496,1.84315653282246,-0.613948940340429,0.56373480319996,0.378791,3.14703242259591,-0.697439033733589,-0.133704230533628
"A23",2023 Q3,2025 Q1,6,143.150273117697,138.569090661835,126.890941583496,1.09637903259978,0.922740311968441,0.155374640089081,2.74606781588549,3.61578992177645,1.32228855485677,-7.68668571440143,2.14045430044916,0.413402385633975,1.81114302497496,-0.471980182241391,0.379703092258449,-0.066652,2.53759650286738,-0.397142202418223,-0.0174391101597735
"A23",2023 Q3,2025 Q2,7,144.330373482815,139.903943582415,127.01953835348,0.824378703174608,0.96331217460137,0.101344326378912,2.9354920834245,3.64160672964706,0.84578636600563,-0.859145024344254,1.72990570056299,0.443695518720696,1.82384556308548,-0.052968610442389,0.24220217486438,-0.395935,2.11380825667055,-0.383902556107559,-0.141700381243179
"A23",2023 Q3,2025 Q3,8,146.043569431356,141.284874010163,127.104450235956,1.18699613061364,0.987056113206823,0.0668494655050844,3.69831260778239,3.74514537074635,0.554444663483977,2.54180408147091,1.63822506451385,0.558994773028658,1.8757013798159,0.156709084493702,0.158772603502661,-0.379104,2.21436475634722,-0.576139691833361,-0.4173670883307
"A23",2023 Q3,2025 Q4,9,148.052586817504,142.681855088707,127.166752461411,1.37562878938773,0.988769030182202,0.0490165571219575,4.45767112293884,3.84334020873807,0.372378745401658,1.89518306015701,1.56356247511997,0.673770749492634,1.92488083077941,0.116843152652942,0.106635606383079,-0.370745,2.33454218665513,-0.770979711535153,-0.664344105152074
"A23",2023 Q3,2026 Q1,10,149.991303937437,144.122308388964,127.216405769738,1.30947872077567,1.00955604996928,0.0390458255526879,4.66823792103321,3.92932520956641,0.256162891474609,1.25621259115762,1.51127092781538,0.683440612978552,2.03591384467332,0.0732932211460551,0.0709878434079176,-0.327381,2.46296130105979,-0.951690373244408,-0.880702529836491
"A23",2023 Q3,2026 Q2,11,151.955728748852,145.70984377308,127.250396876206,1.3096924687276,1.10151953702554,0.026719121847787,5.14842881144837,4.06612029934585,0.181585436714649,7.80967285182115,1.46625676076342,0.755639530242207,2.10774095476289,0.455701439609331,0.0502104796426662,-0.254851,2.65873996464777,-1.19248320388435,-1.14227272424168
"A23",2023 Q3,2026 Q3,12,154.253851066226,147.344562821518,127.270017261117,1.5123630654115,1.12190021353908,0.0154187219787519,5.46946309150966,4.19955735507163,0.130175838927737,10.0387629229179,1.44641727866412,0.802758020457656,2.17691026765347,0.585770851438893,0.035995129503251,-0.254238,2.76142541761438,-1.31500813895025,-1.279013009447
"N23",2023 Q4,2023 Q4,0,138.230192781176,132.147517062147,120.958192558393,2.0626301694584,1.27630382285549,-0.0565933312741026,10.3583200057432,6.09438325958704,3.66510803180624,-18.1603615939704,4.52988407286981,1.66768952092466,2.83998259896756,-1.45282892751763,1.07387665331923,-1.24744646383649,4.33410230937496,0.195781763494844,1.26965841681407
"N23",2023 Q4,2024 Q1,1,139.158717409493,133.517853171442,120.827184477031,0.671723456094953,1.03697454160302,-0.108308563968043,7.86940584282521,5.90535572273403,1.93306940987039,-15.1533177129671,4.29773346699465,1.19506502167076,2.89632088640786,-1.07873539157188,0.553811112184585,-0.681043145512702,3.96415387475051,0.333579592244135,0.887390704428721
"N23",2023 Q4,2024 Q2,2,140.202308531686,134.741399319385,120.72552021328,0.749928672540406,0.916391417986647,-0.0841402240662598,4.90435502177524,4.76269701438241,-0.10661053936234,-17.6096195055291,3.56821901737296,0.746913652396282,2.33412065105719,-1.26350252625537,-0.0304767015822423,-0.275729502391242,2.77482809947998,0.79339091789298,0.762914216310738
"N23",2023 Q4,2024 Q3,3,140.723032540092,135.913845930816,120.492495744137,0.371409011634247,0.870145788416374,-0.193020058005398,3.8289751383819,4.07846242086656,-0.442358835021395,-14.3293743857223,3.2476992488907,0.583137597675009,1.99878836137548,-1.02814264273764,-0.126456898988149,0.273326091789379,2.72879515185172,0.518904097038979,0.392447198050831
"N23",2023 Q4,2024 Q4,4,141.535234815092,137.113739869551,120.23897052318,0.577163709692616,0.882834217895156,-0.210407477570358,2.36283362636245,3.68919473242553,-0.596378628771799,-8.55669617634991,3.08676077562122,0.359850109960495,1.80801457340709,-0.613948940340429,-0.17048646041768,0.423067455574669,2.42044567852457,0.666315097096652,0.495828636678972
"N23",2023 Q4,2025 Q1,5,143.042977591198,138.371183093407,120.002280819946,1.06527733399807,0.917080392565142,-0.196849409309043,2.75299941212834,3.57046063405617,-0.685054781089356,-7.68668571440143,2.45602634206374,0.414445891699802,1.78843766181566,-0.471980182241391,-0.196717590718495,-0.0204905098898949,1.98567545290707,0.470350889156673,0.273633298438179
"N23",2023 Q4,2025 Q2,6,144.15646634821,139.698149764003,119.787642955541,0.778429515214701,0.958990622852222,-0.178861487413264,2.78128410925049,3.61266410143006,-0.779900774830544,-0.859145024344254,2.10580648281296,0.420387199315459,1.80935007030537,-0.052968610442389,-0.223334959553032,-0.30638263421899,1.7000196758488,0.405786806964152,0.18245184741112
"N23",2023 Q4,2025 Q3,7,145.826783013493,141.071998435615,119.597868598082,1.15868313617505,0.983440850099621,-0.158425654580753,3.56258492735719,3.72491880590875,-0.745245473774769,2.54180408147091,2.11029318829388,0.538479724151141,1.86557120012483,0.156709084493702,-0.213410953180206,-0.211446351449253,1.97919361964651,0.131099568647364,-0.0823113845328427
"N23",2023 Q4,2025 Q4,8,147.786043785629,142.462059286615,119.440507272929,1.34355344858345,0.98535561019489,-0.131575359157585,4.32168823271653,3.82649142237819,-0.666278324216396,1.89518306015701,1.93078175869976,0.653217126011577,1.91644236212335,0.116843152652942,-0.190797659641077,-0.284936503174444,2.0939253253194,-0.163143566619642,-0.353941226260719
"N23",2023 Q4,2026 Q1,9,149.671734340932,143.893713331009,119.313990871057,1.27595983152408,1.00493706995645,-0.105924200056747,4.52993305380627,3.91351183158326,-0.57521525120432,1.25621259115762,1.85196401409895,0.663192466925494,2.0277204085361,0.0732932211460551,-0.159403612066057,-0.24181700892865,2.28969225446688,-0.437728240367933,-0.59713185243399
"N23",2023 Q4,2026 Q2,10,151.586838643954,145.472929402639,119.206456366892,1.27953638771855,1.09748788537898,-0.0901273215150561,5.02593715601236,4.05059952631026,-0.486361576247241,7.80967285182115,1.70341672337608,0.737661319731375,2.09969550441506,0.455701439609331,-0.134484617626646,-0.229592818596395,2.47327938792339,-0.76986266454731,-0.904347282173957
"N23",2023 Q4,2026 Q3,11,153.824795168043,147.099724334586,119.110323056898,1.47635279164699,1.11828017668095,-0.0806443819603367,5.33947613929771,4.1840366350133,-0.408487212561148,10.0387629229179,1.60308872946962,0.78367971849325,2.16886484476729,0.585770851438893,-0.112951452724823,-0.269240410650624,2.57035269988509,-0.967263970415473,-1.0802154231403
"N23",2023 Q4,2026 Q4,12,155.968833497879,148.671843816928,119.021248951056,1.39381842016634,1.06874400305894,-0.074782859752495,5.38906243130644,4.26657729888307,-0.351636053106308,7.2858092166264,1.50061930709189,0.790957543199034,2.2116511680592,0.425133525018446,-0.0972314476621102,-0.283368666372127,2.622008597224,-1.12138929013211,-1.21862073779422
