date,cpi,core_gds,services,food_at,energy,pmdef,eer,infl_exp
2010-03-31,0.748459471395342,0.748459471395342,0.748459471395342,79.8996892307692,0.748459471395342,0.73762646098513,79.5438125,2.650588656405973
2010-06-30,0.742347494648425,0.742347494648425,0.742347494648425,81.7654454545455,0.742347494648425,0.748459471395342,79.8996892307692,2.835234626484627
2010-09-30,0.755428828631991,0.755428828631991,0.755428828631991,80.3127590909091,0.755428828631991,0.742347494648425,81.7654454545455,3.271513611282824
2010-12-31,0.774807316130468,0.774807316130468,0.774807316130468,80.801396875,0.774807316130468,0.755428828631991,80.3127590909091,3.541970249557437
2011-03-31,0.792503084540607,0.792503084540607,0.792503084540607,79.4497923076923,0.792503084540607,0.774807316130468,80.801396875,3.375212504142893
2011-06-30,0.803300788848962,0.803300788848962,0.803300788848962,79.2389606060606,0.803300788848962,0.792503084540607,79.4497923076923,3.4898805472146432
2011-09-30,0.796925508419682,0.796925508419682,0.796925508419682,80.3338076923077,0.796925508419682,0.803300788848962,79.2389606060606,3.2213697643305537
2011-12-31,0.790363048832502,0.790363048832502,0.790363048832502,81.1853076923077,0.790363048832502,0.796925508419682,80.3338076923077,2.6732813585155637
2012-03-31,0.782332419652569,0.782332419652569,0.782332419652569,83.1813830769231,0.782332419652569,0.790363048832502,81.1853076923077,2.732807282568307
2012-06-30,0.77949894334766,0.77949894334766,0.77949894334766,84.0876353846154,0.77949894334766,0.782332419652569,83.1813830769231,2.6338769922366665
2012-09-30,0.781546628290009,0.781546628290009,0.781546628290009,83.63505,0.781546628290009,0.77949894334766,84.0876353846154,2.839549319228953
2012-12-31,0.798844788236218,0.798844788236218,0.798844788236218,80.442884375,0.798844788236218,0.781546628290009,83.63505,2.7984394444997864
2013-03-31,0.791679511637782,0.791679511637782,0.791679511637782,80.5150923076923,0.791679511637782,0.798844788236218,80.442884375,2.5464188172083366
2013-06-30,0.792393584746463,0.792393584746463,0.792393584746463,81.2083984848485,0.792393584746463,0.791679511637782,80.5150923076923,2.57482160300531
2013-09-30,0.776858059486879,0.776858059486879,0.776858059486879,83.5508712121212,0.776858059486879,0.792393584746463,81.2083984848485,2.8319255146371565
2013-12-31,0.770056391918642,0.770056391918642,0.770056391918642,85.5722296875,0.770056391918642,0.776858059486879,83.5508712121212,2.2293252935517534
2014-03-31,0.761861381848526,0.761861381848526,0.761861381848526,86.9104584615385,0.761861381848526,0.770056391918642,85.5722296875,2.056924231171797
2014-06-30,0.752260352788998,0.752260352788998,0.752260352788998,88.0374045454545,0.752260352788998,0.761861381848526,86.9104584615385,2.12487292376136
2014-09-30,0.746325375204113,0.746325375204113,0.746325375204113,87.3115378787879,0.746325375204113,0.752260352788998,88.0374045454545,1.7035599242557735
2014-12-31,0.726800000706066,0.726800000706066,0.726800000706066,89.392121875,0.726800000706066,0.746325375204113,87.3115378787879,1.181763764837799
2015-03-31,0.720700905923187,0.720700905923187,0.720700905923187,91.2051615384615,0.720700905923187,0.726800000706066,89.392121875,1.1947961687177366
2015-06-30,0.714832415803571,0.714832415803571,0.714832415803571,92.8688045454546,0.714832415803571,0.720700905923187,91.2051615384615,1.46684075049496
2015-09-30,0.705077720141872,0.705077720141872,0.705077720141872,92.1345575757576,0.705077720141872,0.714832415803571,92.8688045454546,1.2905237090286532
2015-12-31,0.721258143154215,0.721258143154215,0.721258143154215,86.9981076923077,0.721258143154215,0.705077720141872,92.1345575757576,1.4081096049117867
2016-03-31,0.736263109897793,0.736263109897793,0.736263109897793,85.5810830769231,0.736263109897793,0.721258143154215,86.9981076923077,1.53545449958552
2016-06-30,0.766086099222828,0.766086099222828,0.766086099222828,78.8503712121212,0.766086099222828,0.736263109897793,85.5810830769231,1.7661002699234498
2016-09-30,0.785590389003389,0.785590389003389,0.785590389003389,76.6235369230769,0.785590389003389,0.766086099222828,78.8503712121212,2.4293341619440096
2016-12-31,0.79643989370687,0.79643989370687,0.79643989370687,77.0538015384615,0.79643989370687,0.785590389003389,76.6235369230769,2.577695852178037
2017-03-31,0.796184088140216,0.796184088140216,0.796184088140216,77.9681769230769,0.796184088140216,0.79643989370687,77.0538015384615,2.5814129404766435
2017-06-30,0.799361675724722,0.799361675724722,0.799361675724722,76.5480276923077,0.799361675724722,0.796184088140216,77.9681769230769,2.545300399951184
2017-09-30,0.805794392623683,0.805794392623683,0.805794392623683,77.7082169230769,0.805794392623683,0.799361675724722,76.5480276923077,2.717021207252357
2017-12-31,0.815297534886645,0.815297534886645,0.815297534886645,79.0337415384615,0.815297534886645,0.805794392623683,77.7082169230769,2.43967868185284
2018-03-31,0.818638266609808,0.818638266609808,0.818638266609808,79.1010276923077,0.818638266609808,0.815297534886645,79.0337415384615,2.4860103785103767
2018-06-30,0.827664917308371,0.827664917308371,0.827664917308371,77.8139707692308,0.827664917308371,0.818638266609808,79.1010276923077,2.6759360893479265
2018-09-30,0.826100640856791,0.826100640856791,0.826100640856791,77.8433651515152,0.826100640856791,0.827664917308371,77.8139707692308,2.7140589507350668
2018-12-31,0.821863575800144,0.821863575800144,0.821863575800144,78.7300296875,0.821863575800144,0.826100640856791,77.8433651515152,2.73313644937321
2019-03-31,0.82949036029432,0.82949036029432,0.82949036029432,78.4575476923077,0.82949036029432,0.821863575800144,78.7300296875,2.62124255186235
2019-06-30,0.844363900006379,0.844363900006379,0.844363900006379,75.795746969697,0.844363900006379,0.82949036029432,78.4575476923077,2.97817458426706
2019-09-30,0.825041694749286,0.825041694749286,0.825041694749286,79.4039696969697,0.825041694749286,0.844363900006379,75.795746969697,2.503319665557564
2019-12-31,0.818966269349696,0.818966269349696,0.818966269349696,79.2315384615385,0.818966269349696,0.825041694749286,79.4039696969697,2.675356959461817
2020-03-31,0.808622924390166,0.808622924390166,0.808622924390166,77.4169846153846,0.808622924390166,0.818966269349696,79.2315384615385,3.078665062229103
2020-06-30,0.810392277477061,0.810392277477061,0.810392277477061,77.4504878787879,0.810392277477061,0.808622924390166,77.4169846153846,3.131943498978897
2020-09-30,0.820767636331632,0.820767636331632,0.820767636331632,77.9599939393939,0.820767636331632,0.810392277477061,77.4504878787879,3.4145577808828835
2020-12-31,0.816298863895525,0.816298863895525,0.816298863895525,80.4807328125,0.816298863895525,0.820767636331632,77.9599939393939,2.982180736530587
2021-03-31,0.824330355610795,0.824330355610795,0.824330355610795,81.7878153846154,0.824330355610795,0.816298863895525,80.4807328125,2.7653976909254534
2021-06-30,0.839929549421132,0.839929549421132,0.839929549421132,81.7748424242424,0.839929549421132,0.824330355610795,81.7878153846154,3.43303993772828
2021-09-30,0.893902082484986,0.893902082484986,0.893902082484986,81.611703030303,0.893902082484986,0.839929549421132,81.7748424242424,4.149651907546644
2021-12-31,0.921843132822678,0.921843132822678,0.921843132822678,82.3346515625,0.921843132822678,0.893902082484986,81.611703030303,5.474940393632866
2022-03-31,0.983836566195532,0.983836566195532,0.983836566195532,80.1841076923077,0.983836566195532,0.921843132822678,82.3346515625,6.075347632023893
2022-06-30,1.02330114943403,1.02330114943403,1.02330114943403,78.1727212121212,1.02330114943403,0.983836566195532,80.1841076923077,8.321670832075256
2022-09-30,1.01216531698448,1.01216531698448,1.01216531698448,78.1014938461538,1.01216531698448,1.02330114943403,78.1727212121212,7.2128482156614195
2022-12-31,1.02154372775333,1.02154372775333,1.02154372775333,78.1682846153846,1.02154372775333,1.01216531698448,78.1014938461538,5.449680827152993
2023-03-31,1.00005844742037,1.00005844742037,1.00005844742037,80.4569,1.00005844742037,1.02154372775333,78.1682846153846,4.9659010810981465
2023-06-30,0.984234998233857,0.984234998233857,0.984234998233857,82.1979030769231,0.984234998233857,1.00005844742037,80.4569,4.300732396977703
2023-09-30,0.994097524450472,0.994097524450472,0.994097524450472,81.1781338461538,0.994097524450472,0.984234998233857,82.1979030769231,3.858272114757664
2023-12-31,0.985739000240073,0.985739000240073,0.985739000240073,82.5681923076923,0.985739000240073,0.994097524450472,81.1781338461538,3.6255376960250634
2024-03-31,0.996102522384453,0.996102522384453,0.996102522384453,82.9443907692308,0.996102522384453,0.985739000240073,82.5681923076923,2.9793535419703137
2024-06-30,0.974058125115543,0.974058125115543,0.974058125115543,84.3025878787879,0.974058125115543,0.996102522384453,82.9443907692308,2.9717312535902067
2024-09-30,0.976246611925878,0.976246611925878,0.976246611925878,84.6214257575758,0.976246611925878,0.974058125115543,84.3025878787879,3.4687852775411367
2024-12-31,0.998950866397821,0.998950866397821,0.998950866397821,84.0625953125,0.998950866397821,0.976246611925878,84.6214257575758,3.802195788478973
2025-03-31,0.992517299778247,0.992517299778247,0.992517299778247,85.4313261538462,0.992517299778247,0.998950866397821,84.0625953125,4.011042611251703
2025-06-30,0.986092747068166,0.986092747068166,0.986092747068166,85.0006742424242,0.986092747068166,0.992517299778247,85.4313261538462,3.9691108090384266
2025-09-30,1.00481436780359,1.00481436780359,1.00481436780359,84.1603242424242,1.00481436780359,0.986092747068166,85.0006742424242,3.847056734979323
2025-12-31,1.00268312273618,1.00268312273618,1.00268312273618,84.7824390625,1.00268312273618,1.00481436780359,84.1603242424242,4.163909129416057
