date,cpi,services,core_gds,food_at,food,alcohol,tobacco,energy,pmdef,eer,infl_exp
2002-09-30,74.58905174010263,64.80369199314269,106.45341228468699,66.1023214054278,69.01748965468144,82.39586513888294,47.3134477314482,48.814589885915325,0.6114071345052356,100.49732878787879,2.292130325814537
2002-12-31,74.9478279716652,65.52730415138393,105.92341494712299,66.19893734599374,69.02409440126107,81.79686181098893,47.82069520588717,49.2959240034666,0.6102871684407799,101.0248303030303,2.4042330383480865
2003-03-31,75.2429787986104,66.03147134305762,105.55772113838766,66.29365337461094,69.10969785060799,81.58343163265467,48.14679665753636,50.6908055051422,0.6204164795151584,98.401371875,2.4304552129221775
2003-06-30,75.29883056475994,66.47197769776119,104.84418150046133,66.74273510391227,69.74284645526221,81.92602952177036,48.4577137018886,49.5250202131557,0.6182881364327493,95.7645,2.2044489247311865
2003-09-30,75.6232852381623,66.96831166530974,104.579355886525,67.314050720962,70.2651002438308,81.29276582356727,49.190753789354325,49.81440817391417,0.6199192466995298,95.54421818181818,2.096666666666667
2003-12-31,75.93233874475936,67.55064972691827,104.00108379955999,67.72024447858176,70.75477429072427,81.39116974520974,49.43734629086077,50.4532793403458,0.6148945205924087,97.2640696969697,2.476666666666667
2004-03-31,76.18254885187233,68.10463459015523,103.61164708649365,67.70088136529667,70.68044814879336,81.37316906229414,49.676916871719904,51.50207870662899,0.6086714325360416,101.57077230769231,2.4666666666666663
2004-06-30,76.36689664971836,68.63129134648213,102.89435098974633,67.63779625230073,70.47445238675166,81.28656637928337,50.252754952873666,52.4928345594316,0.6088055053772928,102.35419384615385,2.736666666666667
2004-09-30,76.5706214033941,69.20319600419516,102.21524013724166,67.64677446466077,70.11774482948972,81.07454555602656,50.981146671040534,53.359696974263436,0.6103169128389733,102.0984196969697,2.566666666666667
2004-12-31,77.02146865351683,69.90886071583355,101.64394966070067,67.92337177963121,70.39978528352947,81.15189760520553,51.3888573604689,55.64430824114737,0.6183371950372998,100.31214545454546,2.306666666666667
2005-03-31,77.50785538540593,70.70639946132259,101.21570786159833,68.6905888139028,71.3903703758602,80.60409436093492,52.15162256032497,56.4483905123823,0.6184032757825396,100.6779546875,2.346666666666667
2005-06-30,77.86796185461624,71.48731086658513,100.62245542858132,68.82351638503822,71.58346013690722,80.15605425378148,52.54239137149454,57.44196207497456,0.6163198300294481,101.57767076923076,2.2866666666666666
2005-09-30,78.3943020027257,72.32457005451414,100.0766056297302,68.9374133864155,71.48834977577273,80.83985249042207,52.69160998284364,60.29703384265207,0.6341577612174374,99.73488030303031,2.266666666666667
2005-12-31,78.66278516616813,72.76971239171557,99.5858117495883,69.148832395663,71.48826200756066,80.75778976299297,53.781846498004995,62.212630576921164,0.6364911834637653,99.51051538461539,2.3266666666666675
2006-03-31,79.02934796318173,73.37821065510813,99.2059575200857,69.45622251728537,71.88708111816383,80.78410891259612,54.031492116540335,63.50744066598622,0.6439367541688373,98.76028307692307,2.466666666666667
2006-06-30,79.61802291134754,74.01139992663236,98.65542297580653,69.89002798282063,72.38087402591113,80.34865555658594,54.7316725562861,67.6720920962919,0.645045730180768,100.27914153846154,2.4
2006-09-30,80.26978336000313,74.55378139585021,98.5744127396042,71.28567135180167,73.98674654672924,80.81097230251437,55.6321429995835,70.05050978957479,0.6446920038827917,102.33264769230769,2.3
