"date","vintage_date","value","frequency","forecast_horizon","variable"
"2017  Q1","2023  Q2",0.718659089651006,"Q",-25,"Services inflation"
"2017  Q2","2023  Q2",0.835929774190245,"Q",-24,"Services inflation"
"2017  Q3","2023  Q2",0.599082184996883,"Q",-23,"Services inflation"
"2017  Q4","2023  Q2",0.53058318061847,"Q",-22,"Services inflation"
"2018  Q1","2023  Q2",0.564423983044415,"Q",-21,"Services inflation"
"2018  Q2","2023  Q2",0.519317465758422,"Q",-20,"Services inflation"
"2018  Q3","2023  Q2",0.772787399020518,"Q",-19,"Services inflation"
"2018  Q4","2023  Q2",0.5915985356087,"Q",-18,"Services inflation"
"2019  Q1","2023  Q2",0.552929674852494,"Q",-17,"Services inflation"
"2019  Q2","2023  Q2",0.69203081315846,"Q",-16,"Services inflation"
"2019  Q3","2023  Q2",0.582840116040238,"Q",-15,"Services inflation"
"2019  Q4","2023  Q2",0.495046188830364,"Q",-14,"Services inflation"
"2020  Q1","2023  Q2",0.644236889049914,"Q",-13,"Services inflation"
"2020  Q2","2023  Q2",0.155578867643842,"Q",-12,"Services inflation"
"2020  Q3","2023  Q2",0.125536080708422,"Q",-11,"Services inflation"
"2020  Q4","2023  Q2",0.465194780307757,"Q",-10,"Services inflation"
"2021  Q1","2023  Q2",0.865127632576261,"Q",-9,"Services inflation"
"2021  Q2","2023  Q2",0.356311266689005,"Q",-8,"Services inflation"
"2021  Q3","2023  Q2",0.696290909557152,"Q",-7,"Services inflation"
"2021  Q4","2023  Q2",1.30125279200739,"Q",-6,"Services inflation"
"2022  Q1","2023  Q2",1.27885205409959,"Q",-5,"Services inflation"
"2022  Q2","2023  Q2",1.48603024888833,"Q",-4,"Services inflation"
"2022  Q3","2023  Q2",1.65183142302375,"Q",-3,"Services inflation"
"2022  Q4","2023  Q2",1.83952542338357,"Q",-2,"Services inflation"
"2023  Q1","2023  Q2",1.35234333672877,"Q",-1,"Services inflation"
"2023  Q2","2023  Q2",2.00409965844318,"Q",0,"Services inflation"
"2023  Q3","2023  Q2",1.57033658018404,"Q",1,"Services inflation"
"2023  Q4","2023  Q2",1.3018725160395,"Q",2,"Services inflation"
"2024  Q1","2023  Q2",1.22987313843981,"Q",3,"Services inflation"
"2024  Q2","2023  Q2",1.44473016050671,"Q",4,"Services inflation"
"2024  Q3","2023  Q2",1.07646558878676,"Q",5,"Services inflation"
"2024  Q4","2023  Q2",0.962261004235159,"Q",6,"Services inflation"
"2025  Q1","2023  Q2",1.33190306667099,"Q",7,"Services inflation"
"2025  Q2","2023  Q2",1.4267305484894,"Q",8,"Services inflation"
"2025  Q3","2023  Q2",0.948112022296949,"Q",9,"Services inflation"
"2025  Q4","2023  Q2",0.686525160459445,"Q",10,"Services inflation"
"1990  Q3","2023  Q3",2.4757726697933,"Q",-132,"Services inflation"
"1990  Q4","2023  Q3",2.5188609592719,"Q",-131,"Services inflation"
"1991  Q1","2023  Q3",2.13562551835926,"Q",-130,"Services inflation"
"1991  Q2","2023  Q3",4.06529263124558,"Q",-129,"Services inflation"
"1991  Q3","2023  Q3",1.82647126239027,"Q",-128,"Services inflation"
"1991  Q4","2023  Q3",1.81075739511613,"Q",-127,"Services inflation"
"1992  Q1","2023  Q3",1.44101836405887,"Q",-126,"Services inflation"
"1992  Q2","2023  Q3",1.29237785531964,"Q",-125,"Services inflation"
"1992  Q3","2023  Q3",1.15185696666267,"Q",-124,"Services inflation"
"1992  Q4","2023  Q3",1.24987654604985,"Q",-123,"Services inflation"
"1993  Q1","2023  Q3",1.2399215193071,"Q",-122,"Services inflation"
"1993  Q2","2023  Q3",1.26110394997558,"Q",-121,"Services inflation"
"1993  Q3","2023  Q3",1.04461734661233,"Q",-120,"Services inflation"
