vintage_date,value,frequency,forecast_horizon,variable,source,date
2019 Q4,0.1315992444067038,Q,1,Core goods inflation,OLS-FixedCoeff25,2020 Q1
2019 Q4,0.028882007536309665,Q,2,Core goods inflation,OLS-FixedCoeff25,2020 Q2
2019 Q4,-0.08387300704385772,Q,3,Core goods inflation,OLS-FixedCoeff25,2020 Q3
2019 Q4,0.02340498578925549,Q,4,Core goods inflation,OLS-FixedCoeff25,2020 Q4
2019 Q4,0.02349099730670983,Q,5,Core goods inflation,OLS-FixedCoeff25,2021 Q1
2019 Q4,1.0783269568174103,Q,6,Core goods inflation,OLS-FixedCoeff25,2021 Q2
2019 Q4,1.7956436514236955,Q,7,Core goods inflation,OLS-FixedCoeff25,2021 Q3
2019 Q4,1.5555991104923272,Q,8,Core goods inflation,OLS-FixedCoeff25,2021 Q4
2019 Q4,1.4532804810403148,Q,9,Core goods inflation,OLS-FixedCoeff25,2022 Q1
2019 Q4,1.0554646440871867,Q,10,Core goods inflation,OLS-FixedCoeff25,2022 Q2
2019 Q4,0.9929137148011593,Q,11,Core goods inflation,OLS-FixedCoeff25,2022 Q3
2019 Q4,0.8079752652383824,Q,12,Core goods inflation,OLS-FixedCoeff25,2022 Q4
2020 Q1,0.1927669782631493,Q,1,Core goods inflation,OLS-FixedCoeff25,2020 Q2
2020 Q1,0.041497938605602185,Q,2,Core goods inflation,OLS-FixedCoeff25,2020 Q3
2020 Q1,0.11931295064613115,Q,3,Core goods inflation,OLS-FixedCoeff25,2020 Q4
2020 Q1,0.09685997187523915,Q,4,Core goods inflation,OLS-FixedCoeff25,2021 Q1
2020 Q1,1.1344537491778846,Q,5,Core goods inflation,OLS-FixedCoeff25,2021 Q2
2020 Q1,1.838580285596405,Q,6,Core goods inflation,OLS-FixedCoeff25,2021 Q3
2020 Q1,1.588445358719749,Q,7,Core goods inflation,OLS-FixedCoeff25,2021 Q4
2020 Q1,1.4784076490963318,Q,8,Core goods inflation,OLS-FixedCoeff25,2022 Q1
2020 Q1,1.0746867655953662,Q,9,Core goods inflation,OLS-FixedCoeff25,2022 Q2
2020 Q1,1.0076185137841367,Q,10,Core goods inflation,OLS-FixedCoeff25,2022 Q3
2020 Q1,0.8192243416235129,Q,11,Core goods inflation,OLS-FixedCoeff25,2022 Q4
2020 Q1,0.995776883485621,Q,12,Core goods inflation,OLS-FixedCoeff25,2023 Q1
2020 Q2,-0.1943123213176739,Q,1,Core goods inflation,OLS-FixedCoeff25,2020 Q3
2020 Q2,-0.061080377365028395,Q,2,Core goods inflation,OLS-FixedCoeff25,2020 Q4
2020 Q2,-0.04113976062804411,Q,3,Core goods inflation,OLS-FixedCoeff25,2021 Q1
2020 Q2,1.0288848438256886,Q,4,Core goods inflation,OLS-FixedCoeff25,2021 Q2
2020 Q2,1.7578207538560393,Q,5,Core goods inflation,OLS-FixedCoeff25,2021 Q3
2020 Q2,1.526664837787337,Q,6,Core goods inflation,OLS-FixedCoeff25,2021 Q4
2020 Q2,1.431145949029138,Q,7,Core goods inflation,OLS-FixedCoeff25,2022 Q1
2020 Q2,1.0385318698526609,Q,8,Core goods inflation,OLS-FixedCoeff25,2022 Q2
2020 Q2,0.979960251717655,Q,9,Core goods inflation,OLS-FixedCoeff25,2022 Q3
2020 Q2,0.7980659495213168,Q,10,Core goods inflation,OLS-FixedCoeff25,2022 Q4
2020 Q2,0.9795908499859673,Q,11,Core goods inflation,OLS-FixedCoeff25,2023 Q1
2020 Q2,0.8394349996298932,Q,12,Core goods inflation,OLS-FixedCoeff25,2023 Q2
2020 Q3,0.6382199885291864,Q,1,Core goods inflation,OLS-FixedCoeff25,2020 Q4
2020 Q3,0.49382050922672477,Q,2,Core goods inflation,OLS-FixedCoeff25,2021 Q1
2020 Q3,1.43812600010213,Q,3,Core goods inflation,OLS-FixedCoeff25,2021 Q2
2020 Q3,2.070887599055489,Q,4,Core goods inflation,OLS-FixedCoeff25,2021 Q3
2020 Q3,1.766158955277637,Q,5,Core goods inflation,OLS-FixedCoeff25,2021 Q4
2020 Q3,1.614357404320471,Q,6,Core goods inflation,OLS-FixedCoeff25,2022 Q1
2020 Q3,1.178687451550101,Q,7,Core goods inflation,OLS-FixedCoeff25,2022 Q2
2020 Q3,1.0871783677994886,Q,8,Core goods inflation,OLS-FixedCoeff25,2022 Q3
2020 Q3,0.8800871168334676,Q,9,Core goods inflation,OLS-FixedCoeff25,2022 Q4
2020 Q3,1.0423365139940268,Q,10,Core goods inflation,OLS-FixedCoeff25,2023 Q1
2020 Q3,0.8874350279253823,Q,11,Core goods inflation,OLS-FixedCoeff25,2023 Q2
2020 Q3,-0.5563338108440647,Q,12,Core goods inflation,OLS-FixedCoeff25,2023 Q3
2020 Q4,0.1801752835347562,Q,1,Core goods inflation,OLS-FixedCoeff25,2021 Q1
2020 Q4,1.1981894252652494,Q,2,Core goods inflation,OLS-FixedCoeff25,2021 Q2
2020 Q4,1.887337666747598,Q,3,Core goods inflation,OLS-FixedCoeff25,2021 Q3
2020 Q4,1.625744440845497,Q,4,Core goods inflation,OLS-FixedCoeff25,2021 Q4
2020 Q4,1.5069412063665477,Q,5,Core goods inflation,OLS-FixedCoeff25,2022 Q1
2020 Q4,1.096514752883307,Q,6,Core goods inflation,OLS-FixedCoeff25,2022 Q2
2020 Q4,1.0243167832824107,Q,7,Core goods inflation,OLS-FixedCoeff25,2022 Q3
2020 Q4,0.8319984100961949,Q,8,Core goods inflation,OLS-FixedCoeff25,2022 Q4
2020 Q4,1.0055489634823918,Q,9,Core goods inflation,OLS-FixedCoeff25,2023 Q1
2020 Q4,0.8592927890409009,Q,10,Core goods inflation,OLS-FixedCoeff25,2023 Q2
2020 Q4,-0.5778624420906798,Q,11,Core goods inflation,OLS-FixedCoeff25,2023 Q3
2020 Q4,-0.45102108978196537,Q,12,Core goods inflation,OLS-FixedCoeff25,2023 Q4
2021 Q1,1.0050481066794414,Q,1,Core goods inflation,OLS-FixedCoeff25,2021 Q2
2021 Q1,1.7395858036713534,Q,2,Core goods inflation,OLS-FixedCoeff25,2021 Q3
2021 Q1,1.5127152185001886,Q,3,Core goods inflation,OLS-FixedCoeff25,2021 Q4
2021 Q1,1.4204745802408754,Q,4,Core goods inflation,OLS-FixedCoeff25,2022 Q1
2021 Q1,1.03036834155336,Q,5,Core goods inflation,OLS-FixedCoeff25,2022 Q2
2021 Q1,0.9737152052183919,Q,6,Core goods inflation,OLS-FixedCoeff25,2022 Q3
2021 Q1,0.7932885292260632,Q,7,Core goods inflation,OLS-FixedCoeff25,2022 Q4
2021 Q1,0.9759361542715007,Q,8,Core goods inflation,OLS-FixedCoeff25,2023 Q1
2021 Q1,0.8366391809788504,Q,9,Core goods inflation,OLS-FixedCoeff25,2023 Q2
2021 Q1,-0.5951923061564052,Q,10,Core goods inflation,OLS-FixedCoeff25,2023 Q3
2021 Q1,-0.46427832402535385,Q,11,Core goods inflation,OLS-FixedCoeff25,2023 Q4
2021 Q1,-0.42108928908886645,Q,12,Core goods inflation,OLS-FixedCoeff25,2024 Q1
2021 Q2,1.7745924359269292,Q,1,Core goods inflation,OLS-FixedCoeff25,2021 Q3
2021 Q2,1.5394950664046045,Q,2,Core goods inflation,OLS-FixedCoeff25,2021 Q4
2021 Q2,1.4409609911743184,Q,3,Core goods inflation,OLS-FixedCoeff25,2022 Q1
2021 Q2,1.04604031379278,Q,4,Core goods inflation,OLS-FixedCoeff25,2022 Q2
2021 Q2,0.9857041629070326,Q,5,Core goods inflation,OLS-FixedCoeff25,2022 Q3
2021 Q2,0.8024600045365204,Q,6,Core goods inflation,OLS-FixedCoeff25,2022 Q4
2021 Q2,0.9829522737336645,Q,7,Core goods inflation,OLS-FixedCoeff25,2023 Q1
2021 Q2,0.8420064671177799,Q,8,Core goods inflation,OLS-FixedCoeff25,2023 Q2
2021 Q2,-0.5910863668757959,Q,9,Core goods inflation,OLS-FixedCoeff25,2023 Q3
2021 Q2,-0.46113730695645344,Q,10,Core goods inflation,OLS-FixedCoeff25,2023 Q4
2021 Q2,-0.4186864312887726,Q,11,Core goods inflation,OLS-FixedCoeff25,2024 Q1
2021 Q2,-0.012601498554596142,Q,12,Core goods inflation,OLS-FixedCoeff25,2024 Q2
2021 Q3,1.5044884341490292,Q,1,Core goods inflation,OLS-FixedCoeff25,2021 Q4
2021 Q3,1.414181143269903,Q,2,Core goods inflation,OLS-FixedCoeff25,2022 Q1
2021 Q3,1.0255539028593372,Q,3,Core goods inflation,OLS-FixedCoeff25,2022 Q2
2021 Q3,0.9700321906676127,Q,4,Core goods inflation,OLS-FixedCoeff25,2022 Q3
2021 Q3,0.79047104684788,Q,5,Core goods inflation,OLS-FixedCoeff25,2022 Q4
2021 Q3,0.9737807984232072,Q,6,Core goods inflation,OLS-FixedCoeff25,2023 Q1
2021 Q3,0.8349903476556163,Q,7,Core goods inflation,OLS-FixedCoeff25,2023 Q2
2021 Q3,-0.5964536530147254,Q,8,Core goods inflation,OLS-FixedCoeff25,2023 Q3
2021 Q3,-0.4652432462370627,Q,9,Core goods inflation,OLS-FixedCoeff25,2023 Q4
2021 Q3,-0.421827448357673,Q,10,Core goods inflation,OLS-FixedCoeff25,2024 Q1
2021 Q3,-0.015004356354690003,Q,11,Core goods inflation,OLS-FixedCoeff25,2024 Q2
2021 Q3,-0.03337955776482576,Q,12,Core goods inflation,OLS-FixedCoeff25,2024 Q3
2021 Q4,1.6352092155581572,Q,1,Core goods inflation,OLS-FixedCoeff25,2022 Q1
2021 Q4,1.1946389526656613,Q,2,Core goods inflation,OLS-FixedCoeff25,2022 Q2
2021 Q4,1.0993811632755883,Q,3,Core goods inflation,OLS-FixedCoeff25,2022 Q3
2021 Q4,0.8894221766722098,Q,4,Core goods inflation,OLS-FixedCoeff25,2022 Q4
2021 Q4,1.0494777745653094,Q,5,Core goods inflation,OLS-FixedCoeff25,2023 Q1
2021 Q4,0.8928980462057051,Q,6,Core goods inflation,OLS-FixedCoeff25,2023 Q2
2021 Q4,-0.5521546370927026,Q,7,Core goods inflation,OLS-FixedCoeff25,2023 Q3
2021 Q4,-0.431354784757935,Q,8,Core goods inflation,OLS-FixedCoeff25,2023 Q4
2021 Q4,-0.39590299388573075,Q,9,Core goods inflation,OLS-FixedCoeff25,2024 Q1
2021 Q4,0.004827684119668656,Q,10,Core goods inflation,OLS-FixedCoeff25,2024 Q2
2021 Q4,-0.018208174706321092,Q,11,Core goods inflation,OLS-FixedCoeff25,2024 Q3
2021 Q4,0.05920616073416525,Q,12,Core goods inflation,OLS-FixedCoeff25,2024 Q4
2022 Q1,1.6476353014309262,Q,1,Core goods inflation,OLS-FixedCoeff25,2022 Q2
2022 Q1,1.4459204485350927,Q,2,Core goods inflation,OLS-FixedCoeff25,2022 Q3
2022 Q1,1.1545224949319415,Q,3,Core goods inflation,OLS-FixedCoeff25,2022 Q4
2022 Q1,1.2522778083011197,Q,4,Core goods inflation,OLS-FixedCoeff25,2023 Q1
2022 Q1,1.04803876407897,Q,5,Core goods inflation,OLS-FixedCoeff25,2023 Q2
2022 Q1,-0.4334729884812116,Q,6,Core goods inflation,OLS-FixedCoeff25,2023 Q3
2022 Q1,-0.3405640889932821,Q,7,Core goods inflation,OLS-FixedCoeff25,2023 Q4
2022 Q1,-0.3264486971695352,Q,8,Core goods inflation,OLS-FixedCoeff25,2024 Q1
2022 Q1,0.0579597731703553,Q,9,Core goods inflation,OLS-FixedCoeff25,2024 Q2
2022 Q1,0.022437530748382832,Q,10,Core goods inflation,OLS-FixedCoeff25,2024 Q3
2022 Q1,0.09029986326738416,Q,11,Core goods inflation,OLS-FixedCoeff25,2024 Q4
2022 Q1,-0.004324788295089647,Q,12,Core goods inflation,OLS-FixedCoeff25,2025 Q1
2022 Q2,1.048286157282146,Q,1,Core goods inflation,OLS-FixedCoeff25,2022 Q3
2022 Q2,0.8503348266183737,Q,2,Core goods inflation,OLS-FixedCoeff25,2022 Q4
2022 Q2,1.0195762038633271,Q,3,Core goods inflation,OLS-FixedCoeff25,2023 Q1
2022 Q2,0.8700235374653026,Q,4,Core goods inflation,OLS-FixedCoeff25,2023 Q2
2022 Q2,-0.5696534887526947,Q,5,Core goods inflation,OLS-FixedCoeff25,2023 Q3
2022 Q2,-0.44474129342107227,Q,6,Core goods inflation,OLS-FixedCoeff25,2023 Q4
2022 Q2,-0.4061435866783398,Q,7,Core goods inflation,OLS-FixedCoeff25,2024 Q1
2022 Q2,-0.0030063033211953985,Q,8,Core goods inflation,OLS-FixedCoeff25,2024 Q2
2022 Q2,-0.024201124574214437,Q,9,Core goods inflation,OLS-FixedCoeff25,2024 Q3
2022 Q2,0.054621592736042245,Q,10,Core goods inflation,OLS-FixedCoeff25,2024 Q4
2022 Q2,-0.03161843514881571,Q,11,Core goods inflation,OLS-FixedCoeff25,2025 Q1
2022 Q2,0.04473391551071189,Q,12,Core goods inflation,OLS-FixedCoeff25,2025 Q2
2022 Q3,1.0797962454591115,Q,1,Core goods inflation,OLS-FixedCoeff25,2022 Q4
2022 Q3,1.195112709392438,Q,2,Core goods inflation,OLS-FixedCoeff25,2023 Q1
2022 Q3,1.0043078320933159,Q,3,Core goods inflation,OLS-FixedCoeff25,2023 Q2
2022 Q3,-0.46692686941280687,Q,4,Core goods inflation,OLS-FixedCoeff25,2023 Q3
2022 Q3,-0.3661560921491374,Q,5,Core goods inflation,OLS-FixedCoeff25,2023 Q4
2022 Q3,-0.3460264145311925,Q,6,Core goods inflation,OLS-FixedCoeff25,2024 Q1
2022 Q3,0.04298294565284055,Q,7,Core goods inflation,OLS-FixedCoeff25,2024 Q2
2022 Q3,0.010980354288746864,Q,8,Core goods inflation,OLS-FixedCoeff25,2024 Q3
2022 Q3,0.08153519716745575,Q,9,Core goods inflation,OLS-FixedCoeff25,2024 Q4
2022 Q3,-0.011029701334866224,Q,10,Core goods inflation,OLS-FixedCoeff25,2025 Q1
2022 Q3,0.0604841640938001,Q,11,Core goods inflation,OLS-FixedCoeff25,2025 Q2
2022 Q4,1.4776986429684185,Q,1,Core goods inflation,OLS-FixedCoeff25,2023 Q1
2022 Q4,1.2204842487746659,Q,2,Core goods inflation,OLS-FixedCoeff25,2023 Q2
2022 Q4,-0.30155330485559045,Q,3,Core goods inflation,OLS-FixedCoeff25,2023 Q3
2022 Q4,-0.23964638181994768,Q,4,Core goods inflation,OLS-FixedCoeff25,2023 Q4
2022 Q4,-0.24924730203865048,Q,5,Core goods inflation,OLS-FixedCoeff25,2024 Q1
2022 Q4,0.11701834254429189,Q,6,Core goods inflation,OLS-FixedCoeff25,2024 Q2
2022 Q4,0.06761695542824496,Q,7,Core goods inflation,OLS-FixedCoeff25,2024 Q3
2022 Q4,0.1248618317681677,Q,8,Core goods inflation,OLS-FixedCoeff25,2024 Q4
2022 Q4,0.022114894704716056,Q,9,Core goods inflation,OLS-FixedCoeff25,2025 Q1
2022 Q4,0.08583956630196149,Q,10,Core goods inflation,OLS-FixedCoeff25,2025 Q2
2023 Q1,1.3318672867525656,Q,1,Core goods inflation,OLS-FixedCoeff25,2023 Q2
2023 Q1,-0.21634599915411618,Q,2,Core goods inflation,OLS-FixedCoeff25,2023 Q3
2023 Q1,-0.17446334249267545,Q,3,Core goods inflation,OLS-FixedCoeff25,2023 Q4
2023 Q1,-0.1993826973435251,Q,4,Core goods inflation,OLS-FixedCoeff25,2024 Q1
2023 Q1,0.1551644435402421,Q,5,Core goods inflation,OLS-FixedCoeff25,2024 Q2
2023 Q1,0.09679847667141811,Q,6,Core goods inflation,OLS-FixedCoeff25,2024 Q3
2023 Q1,0.14718550731645433,Q,7,Core goods inflation,OLS-FixedCoeff25,2024 Q4
2023 Q1,0.03919236252527239,Q,8,Core goods inflation,OLS-FixedCoeff25,2025 Q1
2023 Q1,0.09890371904559517,Q,9,Core goods inflation,OLS-FixedCoeff25,2025 Q2
2023 Q2,0.199262391757065,Q,1,Core goods inflation,OLS-FixedCoeff25,2023 Q3
2023 Q2,0.14347439613762988,Q,2,Core goods inflation,OLS-FixedCoeff25,2023 Q4
2023 Q2,0.04383762220713308,Q,3,Core goods inflation,OLS-FixedCoeff25,2024 Q1
2023 Q2,0.34122641937605314,Q,4,Core goods inflation,OLS-FixedCoeff25,2024 Q2
2023 Q2,0.23913468820129175,Q,5,Core goods inflation,OLS-FixedCoeff25,2024 Q3
2023 Q2,0.2560717911563876,Q,6,Core goods inflation,OLS-FixedCoeff25,2024 Q4
2023 Q2,0.12248966741372042,Q,7,Core goods inflation,OLS-FixedCoeff25,2025 Q1
2023 Q2,0.16262562006922476,Q,8,Core goods inflation,OLS-FixedCoeff25,2025 Q2
2023 Q3,0.14347439613763044,Q,1,Core goods inflation,OLS-FixedCoeff25,2023 Q4
2023 Q3,0.0438376222071335,Q,2,Core goods inflation,OLS-FixedCoeff25,2024 Q1
2023 Q3,0.3412264193760534,Q,3,Core goods inflation,OLS-FixedCoeff25,2024 Q2
2023 Q3,0.23913468820129197,Q,4,Core goods inflation,OLS-FixedCoeff25,2024 Q3
2023 Q3,0.2560717911563878,Q,5,Core goods inflation,OLS-FixedCoeff25,2024 Q4
2023 Q3,0.12248966741372055,Q,6,Core goods inflation,OLS-FixedCoeff25,2025 Q1
2023 Q3,0.16262562006922487,Q,7,Core goods inflation,OLS-FixedCoeff25,2025 Q2
2023 Q4,-0.17042473515128248,Q,1,Core goods inflation,OLS-FixedCoeff25,2024 Q1
2023 Q4,0.1773170978563843,Q,2,Core goods inflation,OLS-FixedCoeff25,2024 Q2
2023 Q4,0.11374511435236502,Q,3,Core goods inflation,OLS-FixedCoeff25,2024 Q3
2023 Q4,0.1601495758470602,Q,4,Core goods inflation,OLS-FixedCoeff25,2024 Q4
2023 Q4,0.049109791340972084,Q,5,Core goods inflation,OLS-FixedCoeff25,2025 Q1
2023 Q4,0.10649048812833113,Q,6,Core goods inflation,OLS-FixedCoeff25,2025 Q2
2024 Q1,0.3478122405408714,Q,1,Core goods inflation,OLS-FixedCoeff25,2024 Q2
2024 Q1,0.24417279891790955,Q,2,Core goods inflation,OLS-FixedCoeff25,2024 Q3
2024 Q1,0.25992591336190607,Q,3,Core goods inflation,OLS-FixedCoeff25,2024 Q4
2024 Q1,0.12543804604424055,Q,4,Core goods inflation,OLS-FixedCoeff25,2025 Q1
2024 Q1,0.16488111070635636,Q,5,Core goods inflation,OLS-FixedCoeff25,2025 Q2
2024 Q2,-0.026858785854629818,Q,1,Core goods inflation,OLS-FixedCoeff25,2024 Q3
2024 Q2,0.052588498996793936,Q,2,Core goods inflation,OLS-FixedCoeff25,2024 Q4
2024 Q2,-0.033173738747145076,Q,3,Core goods inflation,OLS-FixedCoeff25,2025 Q1
2024 Q2,0.04354411828873499,Q,4,Core goods inflation,OLS-FixedCoeff25,2025 Q2
2024 Q3,0.29563398077539127,Q,1,Core goods inflation,OLS-FixedCoeff25,2024 Q4
2024 Q3,0.15275448732063476,Q,2,Core goods inflation,OLS-FixedCoeff25,2025 Q1
2024 Q3,0.1857780121086679,Q,3,Core goods inflation,OLS-FixedCoeff25,2025 Q2
2024 Q4,0.3759229386536584,Q,1,Core goods inflation,OLS-FixedCoeff25,2025 Q1
2024 Q4,0.356500438080121,Q,2,Core goods inflation,OLS-FixedCoeff25,2025 Q2
2025 Q1,0.35120297691400726,Q,1,Core goods inflation,OLS-FixedCoeff25,2025 Q2
2019 Q4,0.09700565473226282,Q,1,Core goods inflation,AR(1)-FixedCoeff25,2020 Q1
2019 Q4,0.07486098617960492,Q,2,Core goods inflation,AR(1)-FixedCoeff25,2020 Q2
2019 Q4,0.05777155225899553,Q,3,Core goods inflation,AR(1)-FixedCoeff25,2020 Q3
2019 Q4,0.04458333266417925,Q,4,Core goods inflation,AR(1)-FixedCoeff25,2020 Q4
2019 Q4,0.03440574943414948,Q,5,Core goods inflation,AR(1)-FixedCoeff25,2021 Q1
2019 Q4,0.026551527743384085,Q,6,Core goods inflation,AR(1)-FixedCoeff25,2021 Q2
2019 Q4,0.020490285405844473,Q,7,Core goods inflation,AR(1)-FixedCoeff25,2021 Q3
2019 Q4,0.01581271707115153,Q,8,Core goods inflation,AR(1)-FixedCoeff25,2021 Q4
2019 Q4,0.012202954532832771,Q,9,Core goods inflation,AR(1)-FixedCoeff25,2022 Q1
2019 Q4,0.009417236687429054,Q,10,Core goods inflation,AR(1)-FixedCoeff25,2022 Q2
2019 Q4,0.007267448763203146,Q,11,Core goods inflation,AR(1)-FixedCoeff25,2022 Q3
2019 Q4,0.005608419250658324,Q,12,Core goods inflation,AR(1)-FixedCoeff25,2022 Q4
2020 Q1,0.2668829743327071,Q,1,Core goods inflation,AR(1)-FixedCoeff25,2020 Q2
2020 Q1,0.20595833003998934,Q,2,Core goods inflation,AR(1)-FixedCoeff25,2020 Q3
2020 Q1,0.1589417002673994,Q,3,Core goods inflation,AR(1)-FixedCoeff25,2020 Q4
2020 Q1,0.12265813224930894,Q,4,Core goods inflation,AR(1)-FixedCoeff25,2021 Q1
2020 Q1,0.09465745856233834,Q,5,Core goods inflation,AR(1)-FixedCoeff25,2021 Q2
2020 Q1,0.07304884150093752,Q,6,Core goods inflation,AR(1)-FixedCoeff25,2021 Q3
2020 Q1,0.05637308803420796,Q,7,Core goods inflation,AR(1)-FixedCoeff25,2021 Q4
2020 Q1,0.043504112990919566,Q,8,Core goods inflation,AR(1)-FixedCoeff25,2022 Q1
2020 Q1,0.03357289644977824,Q,9,Core goods inflation,AR(1)-FixedCoeff25,2022 Q2
2020 Q1,0.025908800307290383,Q,10,Core goods inflation,AR(1)-FixedCoeff25,2022 Q3
2020 Q1,0.019994281231206796,Q,11,Core goods inflation,AR(1)-FixedCoeff25,2022 Q4
2020 Q1,0.015429941842583044,Q,12,Core goods inflation,AR(1)-FixedCoeff25,2023 Q1
2020 Q2,-0.08912130509603597,Q,1,Core goods inflation,AR(1)-FixedCoeff25,2020 Q3
2020 Q2,-0.06877649357160391,Q,2,Core goods inflation,AR(1)-FixedCoeff25,2020 Q4
2020 Q2,-0.05307604127775805,Q,3,Core goods inflation,AR(1)-FixedCoeff25,2021 Q1
2020 Q2,-0.04095972346693424,Q,4,Core goods inflation,AR(1)-FixedCoeff25,2021 Q2
2020 Q2,-0.03160934587619248,Q,5,Core goods inflation,AR(1)-FixedCoeff25,2021 Q3
2020 Q2,-0.02439349346504636,Q,6,Core goods inflation,AR(1)-FixedCoeff25,2021 Q4
2020 Q2,-0.018824892035410122,Q,7,Core goods inflation,AR(1)-FixedCoeff25,2022 Q1
2020 Q2,-0.014527503436628975,Q,8,Core goods inflation,AR(1)-FixedCoeff25,2022 Q2
2020 Q2,-0.011211132350946774,Q,9,Core goods inflation,AR(1)-FixedCoeff25,2022 Q3
2020 Q2,-0.00865182989897202,Q,10,Core goods inflation,AR(1)-FixedCoeff25,2022 Q4
2020 Q2,-0.006676770754064356,Q,11,Core goods inflation,AR(1)-FixedCoeff25,2023 Q1
2020 Q2,-0.00515258254298618,Q,12,Core goods inflation,AR(1)-FixedCoeff25,2023 Q2
2020 Q3,0.5554928670897489,Q,1,Core goods inflation,AR(1)-FixedCoeff25,2020 Q4
2020 Q3,0.4286837088090315,Q,2,Core goods inflation,AR(1)-FixedCoeff25,2021 Q1
2020 Q3,0.3308228297530516,Q,3,Core goods inflation,AR(1)-FixedCoeff25,2021 Q2
2020 Q3,0.25530185177755654,Q,4,Core goods inflation,AR(1)-FixedCoeff25,2021 Q3
2020 Q3,0.19702097213092415,Q,5,Core goods inflation,AR(1)-FixedCoeff25,2021 Q4
2020 Q3,0.15204458247813932,Q,6,Core goods inflation,AR(1)-FixedCoeff25,2022 Q1
2020 Q3,0.11733550398680226,Q,7,Core goods inflation,AR(1)-FixedCoeff25,2022 Q2
2020 Q3,0.09054989182410607,Q,8,Core goods inflation,AR(1)-FixedCoeff25,2022 Q3
2020 Q3,0.06987895931549888,Q,9,Core goods inflation,AR(1)-FixedCoeff25,2022 Q4
2020 Q3,0.053926833667593446,Q,10,Core goods inflation,AR(1)-FixedCoeff25,2023 Q1
2020 Q3,0.04161629506075492,Q,11,Core goods inflation,AR(1)-FixedCoeff25,2023 Q2
2020 Q3,0.03211603383316355,Q,12,Core goods inflation,AR(1)-FixedCoeff25,2023 Q3
2020 Q4,0.1761235661842284,Q,1,Core goods inflation,AR(1)-FixedCoeff25,2021 Q1
2020 Q4,0.13591768325682116,Q,2,Core goods inflation,AR(1)-FixedCoeff25,2021 Q2
2020 Q4,0.10489008951009902,Q,3,Core goods inflation,AR(1)-FixedCoeff25,2021 Q3
2020 Q4,0.08094554449289763,Q,4,Core goods inflation,AR(1)-FixedCoeff25,2021 Q4
2020 Q4,0.062467113946173276,Q,5,Core goods inflation,AR(1)-FixedCoeff25,2022 Q1
2020 Q4,0.048206980992098705,Q,6,Core goods inflation,AR(1)-FixedCoeff25,2022 Q2
2020 Q4,0.03720218318994275,Q,7,Core goods inflation,AR(1)-FixedCoeff25,2022 Q3
2020 Q4,0.028709585325928245,Q,8,Core goods inflation,AR(1)-FixedCoeff25,2022 Q4
2020 Q4,0.022155696760548717,Q,9,Core goods inflation,AR(1)-FixedCoeff25,2023 Q1
2020 Q4,0.01709794458445449,Q,10,Core goods inflation,AR(1)-FixedCoeff25,2023 Q2
2020 Q4,0.01319478742522004,Q,11,Core goods inflation,AR(1)-FixedCoeff25,2023 Q3
2020 Q4,0.010182651741370095,Q,12,Core goods inflation,AR(1)-FixedCoeff25,2023 Q4
2021 Q1,-0.05579454307297252,Q,1,Core goods inflation,AR(1)-FixedCoeff25,2021 Q2
2021 Q1,-0.04305763957174763,Q,2,Core goods inflation,AR(1)-FixedCoeff25,2021 Q3
2021 Q1,-0.033228344984665814,Q,3,Core goods inflation,AR(1)-FixedCoeff25,2021 Q4
2021 Q1,-0.02564290382384172,Q,4,Core goods inflation,AR(1)-FixedCoeff25,2022 Q1
2021 Q1,-0.019789084193698053,Q,5,Core goods inflation,AR(1)-FixedCoeff25,2022 Q2
2021 Q1,-0.01527158764527944,Q,6,Core goods inflation,AR(1)-FixedCoeff25,2022 Q3
2021 Q1,-0.011785355346647236,Q,7,Core goods inflation,AR(1)-FixedCoeff25,2022 Q4
2021 Q1,-0.009094967980600232,Q,8,Core goods inflation,AR(1)-FixedCoeff25,2023 Q1
2021 Q1,-0.00701874827997237,Q,9,Core goods inflation,AR(1)-FixedCoeff25,2023 Q2
2021 Q1,-0.005416492671848191,Q,10,Core goods inflation,AR(1)-FixedCoeff25,2023 Q3
2021 Q1,-0.004180003569568198,Q,11,Core goods inflation,AR(1)-FixedCoeff25,2023 Q4
2021 Q1,-0.0032257829743617124,Q,12,Core goods inflation,AR(1)-FixedCoeff25,2024 Q1
2021 Q2,0.8109278059831663,Q,1,Core goods inflation,AR(1)-FixedCoeff25,2021 Q3
2021 Q2,0.625807386630347,Q,2,Core goods inflation,AR(1)-FixedCoeff25,2021 Q4
2021 Q2,0.48294667203609787,Q,3,Core goods inflation,AR(1)-FixedCoeff25,2022 Q1
2021 Q2,0.37269852196313463,Q,4,Core goods inflation,AR(1)-FixedCoeff25,2022 Q2
2021 Q2,0.28761806699668646,Q,5,Core goods inflation,AR(1)-FixedCoeff25,2022 Q3
2021 Q2,0.2219599692190168,Q,6,Core goods inflation,AR(1)-FixedCoeff25,2022 Q4
2021 Q2,0.1712904493453621,Q,7,Core goods inflation,AR(1)-FixedCoeff25,2023 Q1
2021 Q2,0.13218788117592814,Q,8,Core goods inflation,AR(1)-FixedCoeff25,2023 Q2
2021 Q2,0.10201173501828062,Q,9,Core goods inflation,AR(1)-FixedCoeff25,2023 Q3
2021 Q2,0.07872426722378646,Q,10,Core goods inflation,AR(1)-FixedCoeff25,2023 Q4
